"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id"
"Solyc03g098010.3",1246.15742012062,-1.77468126650061,0.543828629307342,3.10317638813856e-05,0.000354322158462532,"Solyc03g098010.3"
"Solyc06g050715.1",94.0737000306309,-1.16083152883036,0.337686867645462,3.13310374728736e-05,0.000356787254793186,"Solyc06g050715.1"
"Solyc11g008540.2",609.479359947353,-1.16393485881698,0.338871502129147,3.16821498674613e-05,0.000360125204644699,"Solyc11g008540.2"
"Solyc07g006560.3",94.34422617747,2.55190473005237,1.08637450755408,3.17953309102066e-05,0.000360996993674128,"Solyc07g006560.3"
"Solyc01g096400.3",281.477252882404,-1.15153954041137,0.335771821776192,3.20403113704437e-05,0.000362763323003641,"Solyc01g096400.3"
"Solyc11g068710.2",863.256821626896,1.52768908324316,0.450944455496143,3.24068902616226e-05,0.000366707631263821,"Solyc11g068710.2"
"Solyc03g098100.3",809.676547584591,-1.73035587728085,0.527980497330139,3.25257095516603e-05,0.000367639080689978,"Solyc03g098100.3"
"Solyc03g119630.3",103.195651813564,-1.41507912678773,0.413768666328783,3.25988949664311e-05,0.00036825964240822,"Solyc03g119630.3"
"Solyc03g118270.1",176.899438770249,1.0520322750303,0.308948943497464,3.26204000580809e-05,0.000368296019041404,"Solyc03g118270.1"
"Solyc00g125980.1",6.46244083353254,-1.85013567017569,0.581283765866276,3.29712720682971e-05,0.000372048942296717,"Solyc00g125980.1"
"Solyc03g083720.1",38.8550042182467,1.77947182509507,0.550096687628157,3.32262291220379e-05,0.00037453281853718,"Solyc03g083720.1"
"Solyc10g038080.2",71.4570226771455,1.34982039448937,0.394368153082591,3.34127597950485e-05,0.000376398102791872,"Solyc10g038080.2"
"Solyc10g083890.2",85.2870579172614,1.3913534580161,0.407378286250785,3.35448008590555e-05,0.000377674331415929,"Solyc10g083890.2"
"Solyc02g069930.1",4.20319003034674,1.84690287408872,0.581301173828742,3.37027115972571e-05,0.000379028485199304,"Solyc02g069930.1"
"Solyc02g076930.2",76.2719955426629,1.19991565442555,0.350963093479774,3.3884321235025e-05,0.000380433666842739,"Solyc02g076930.2"
"Solyc10g076820.2",22.0550797001179,-1.41701647177857,0.415968172433949,3.39272823100069e-05,0.000380703799603431,"Solyc10g076820.2"
"Solyc00g022103.1",8.66467429274315,-2.05693860241764,0.690486501584428,3.42095411219996e-05,0.000383017552684444,"Solyc00g022103.1"
"Solyc09g091670.3",6906.00304218003,1.19141019666424,0.348910419150055,3.42662760769365e-05,0.000383439629300919,"Solyc09g091670.3"
"Solyc08g081810.3",254.911254441873,-1.55312402035375,0.462687702248449,3.44248068796577e-05,0.000384999700261002,"Solyc08g081810.3"
"Solyc08g016080.3",528.346316643448,-1.01357592640468,0.299861317252557,3.46033656506512e-05,0.000386649712729552,"Solyc08g016080.3"
"Solyc12g087860.2",5.43255714288548,1.7599965616491,0.544443626257581,3.47406849328047e-05,0.000387671399399751,"Solyc12g087860.2"
"Solyc08g081457.1",19.8678690319549,-1.71185894146409,0.524198335024112,3.47646228363e-05,0.000387723717147705,"Solyc08g081457.1"
"Solyc12g013620.2",1764.28615395937,-1.37596794946695,0.404052724615123,3.48764058052736e-05,0.000388755155356846,"Solyc12g013620.2"
"Solyc02g087670.3",4.44420100700797,-2.51643907861631,1.07855799369968,3.57884918848686e-05,0.000397601656671276,"Solyc02g087670.3"
"Solyc12g096780.2",29.1334210121926,2.57579355019825,1.1946119715536,3.57730030467973e-05,0.000397601656671276,"Solyc12g096780.2"
"Solyc12g057030.2",35.5720945138599,1.1439387661381,0.337041125686275,3.59538490387788e-05,0.000399218537673143,"Solyc12g057030.2"
"Solyc06g062670.3",337.683257542692,1.01600576157823,0.301626089826682,3.61253410286016e-05,0.00040090171845625,"Solyc06g062670.3"
"Solyc04g076310.3",17.0125944389413,1.95494943768731,0.639817074736234,3.6155596750171e-05,0.000401016536201512,"Solyc04g076310.3"
"Solyc01g087840.3",19.840778960529,1.35366041716433,0.399391984624191,3.70323721687944e-05,0.000409613421320075,"Solyc01g087840.3"
"Solyc05g009880.3",27.3971949124691,2.25981233087071,0.832511266021936,3.7176177259555e-05,0.000410763846741088,"Solyc05g009880.3"
"Solyc02g077575.1",4.76117589684335,-2.27111126237504,0.841801147908188,3.73496244540077e-05,0.000412418741098309,"Solyc02g077575.1"
"Solyc09g083380.3",161.758415385324,1.37992796054685,0.407974068017188,3.73678980490723e-05,0.000412418741098309,"Solyc09g083380.3"
"Solyc05g053850.3",383.506460461392,-1.08679187802177,0.322295224493438,3.74749456252843e-05,0.000413373688271893,"Solyc05g053850.3"
"Solyc04g014290.1",14.1093967486327,-1.61007781782473,0.488148356141648,3.76245066952219e-05,0.000414457539850707,"Solyc04g014290.1"
"Solyc11g006230.2",64.1441329477903,1.27223311433683,0.375274307352823,3.75955736889484e-05,0.000414457539850707,"Solyc11g006230.2"
"Solyc02g072210.1",74.211237988243,-1.02342852180033,0.30482706545737,3.7747323574759e-05,0.000415444691281284,"Solyc02g072210.1"
"Solyc04g007300.3",5.70407817338964,-1.40730018035736,0.41729119665312,3.78935072569711e-05,0.000416621737538162,"Solyc04g007300.3"
"Solyc02g067680.1",28.7644584608953,1.69576810972869,0.522976897317415,3.81542552659463e-05,0.000419259688797976,"Solyc02g067680.1"
"Solyc03g095700.1",24.9670844766914,-2.18346968907411,0.782813797021785,3.8546770013668e-05,0.000422650539801471,"Solyc03g095700.1"
"Solyc02g070580.1",304.011694269152,-1.23864455423471,0.366800561863578,3.91749729838098e-05,0.000428372587318077,"Solyc02g070580.1"
"Solyc04g005460.1",6.91790571260813,1.1691375745843,0.346995196671851,3.94719792048484e-05,0.000430685051540659,"Solyc04g005460.1"
"Solyc11g011330.2",80.0237424907783,-1.37187461219703,0.40785538796128,3.97483069142502e-05,0.000432762377225313,"Solyc11g011330.2"
"Solyc06g072310.3",8.87620678863031,1.25298986648507,0.371691318063727,3.99539816531183e-05,0.00043453191061399,"Solyc06g072310.3"
"Solyc03g115770.3",61.1437937864084,-1.55299276780077,0.470001491456589,4.00977030581422e-05,0.000435859651914247,"Solyc03g115770.3"
"ENSRNA050030062",10.7513383104158,-1.82939567983376,0.585521551669665,4.01758968993569e-05,0.00043623876838105,"ENSRNA050030062"
"Solyc05g009730.1",7.06960974832299,-2.13858390172123,0.759434797822306,4.0685840861312e-05,0.000441062543933556,"Solyc05g009730.1"
"Solyc02g093180.3",268.213394330436,-1.89971868296045,0.62158606486554,4.0953905249321e-05,0.000443729725407113,"Solyc02g093180.3"
"Solyc10g006330.3",110.967748341357,-1.13824557947358,0.339422114333405,4.10530833340598e-05,0.000444326278621511,"Solyc10g006330.3"
"Solyc02g076830.1",10.4821380181545,1.55147020007435,0.471044781247394,4.1413193252154e-05,0.000447502434809489,"Solyc02g076830.1"
"Solyc01g110360.3",6819.74010749772,-1.25532268449976,0.373665634153023,4.14557261058829e-05,0.000447721841943535,"Solyc01g110360.3"
"Solyc09g083090.3",34.8846889073773,1.24643993297289,0.371255383972329,4.1725222024792e-05,0.000450149663644006,"Solyc09g083090.3"
"Solyc02g077590.1",139.491652908096,1.52268844594124,0.462067478957372,4.27241326954689e-05,0.000459073722520516,"Solyc02g077590.1"
"Solyc09g009810.1",30.4441011694615,1.06131310454591,0.318825902683623,4.27347447982309e-05,0.000459073722520516,"Solyc09g009810.1"
"Solyc03g093410.3",290.353974977219,1.17719421424065,0.351946997711309,4.28957541054406e-05,0.000460312349063285,"Solyc03g093410.3"
"Solyc09g005840.1",84.9715116816445,-1.67354941301455,0.520951576856132,4.30874100446984e-05,0.000461631177191657,"Solyc09g005840.1"
"Solyc11g011940.2",12.4120408169124,1.3138662385405,0.393317886095743,4.36684325916282e-05,0.000466799224198935,"Solyc11g011940.2"
"Solyc09g075360.3",52.7150379772399,2.18729494926789,0.803753567413748,4.40379975285569e-05,0.000469319230804335,"Solyc09g075360.3"
"Solyc05g055400.3",53.6481964962562,1.15707142507277,0.347013275577237,4.40762375943279e-05,0.000469478359399764,"Solyc05g055400.3"
"Solyc01g097290.3",35.817890728976,1.34958012151972,0.405036984513041,4.4254239479264e-05,0.000471125206972164,"Solyc01g097290.3"
"Solyc11g012980.1",32.6711366366679,-1.37402374811765,0.413048085207683,4.44482775192559e-05,0.000472691238538993,"Solyc11g012980.1"
"Solyc02g091800.3",9.16311806864326,-1.30836101451323,0.39234167672663,4.45135854528013e-05,0.000472886412547639,"Solyc02g091800.3"
"Solyc02g062610.3",141.281891956957,-1.05328282304752,0.317783614897137,4.46571181967454e-05,0.000473796688089696,"Solyc02g062610.3"
"Solyc06g024245.1",892.677671421602,-1.75384368377451,0.558012057695399,4.4692196551447e-05,0.000473796688089696,"Solyc06g024245.1"
"Solyc09g010510.3",21.4623892551033,1.2107436128116,0.363043448337444,4.46467330577374e-05,0.000473796688089696,"Solyc09g010510.3"
"Solyc04g045600.3",173.678998810895,1.06982925783269,0.322665070892842,4.49318288259279e-05,0.000475823815043028,"Solyc04g045600.3"
"Solyc01g109120.3",408.713624716582,-1.40457497351833,0.424018342427895,4.54791787388378e-05,0.000481367114113332,"Solyc01g109120.3"
"Solyc01g111040.3",275.242692762638,-1.06471888843941,0.321603530122518,4.55538032299071e-05,0.000481903731437389,"Solyc01g111040.3"
"Solyc11g069020.2",55.4182285742111,1.69205655977264,0.532756230083482,4.60154905691649e-05,0.000485423776906356,"Solyc11g069020.2"
"Solyc09g091040.3",6.57570612685982,-2.40914772030081,1.02054460994153,4.64055282698562e-05,0.000488859911303057,"Solyc09g091040.3"
"Solyc01g099410.3",257.770286003972,1.66208192606666,0.520717333819631,4.64810139188585e-05,0.00048929631503061,"Solyc01g099410.3"
"Solyc12g098630.2",13.4599585737545,1.59581691810215,0.49396242448438,4.64955390213775e-05,0.00048929631503061,"Solyc12g098630.2"
"Solyc06g050440.3",290.250108407652,-1.4460874366645,0.439099207192479,4.65750878047181e-05,0.000489877503165866,"Solyc06g050440.3"
"Solyc10g007900.3",309.082745212002,-1.29425894860148,0.390066539649473,4.70308891988425e-05,0.000493897898979711,"Solyc10g007900.3"
"Solyc03g111310.3",1530.76971192126,1.14678175243678,0.346145250631921,4.7090374375123e-05,0.000494264888308352,"Solyc03g111310.3"
"Solyc03g121420.3",914.480192384573,-1.5774850065215,0.488975419033979,4.83697292473078e-05,0.000506373745581743,"Solyc03g121420.3"
"ENSRNA050029920",5138.48693012182,-1.74816413027769,0.561613896639302,4.89170019225923e-05,0.000510775662376803,"ENSRNA050029920"
"Solyc06g076160.3",177.559436178994,1.47130867111327,0.450171869007823,4.8900950606609e-05,0.000510775662376803,"Solyc06g076160.3"
"Solyc02g082930.3",1987.39867652774,-1.2789873621489,0.387321183045265,4.95475945135715e-05,0.000516824261363209,"Solyc02g082930.3"
"Solyc07g008440.3",183.542301307922,1.6555800201769,0.522075756991112,4.97142444982016e-05,0.000518026028289072,"Solyc07g008440.3"
"Solyc05g018050.1",66.1301653608568,1.58932736267243,0.495168876177551,4.97584711196105e-05,0.000518218782467009,"Solyc05g018050.1"
"Solyc09g011870.2",755.124969314221,1.61241111409666,0.5046054171473,4.99597693341136e-05,0.000520046343115098,"Solyc09g011870.2"
"Solyc01g081450.3",3048.17771630085,-1.28068437895554,0.388653745877269,5.0612480778032e-05,0.000525386516792993,"Solyc01g081450.3"
"Solyc01g106790.3",102.736724561742,-1.13310734996873,0.344485885027365,5.06292934711151e-05,0.000525386516792993,"Solyc01g106790.3"
"Solyc01g066440.3",25.3045203329622,1.20877977857052,0.366846007472192,5.07068850816808e-05,0.000525920741150986,"Solyc01g066440.3"
"Solyc04g078690.3",332.05766466069,1.04856441316595,0.320100724673404,5.08030947385442e-05,0.000526647418540277,"Solyc04g078690.3"
"Solyc00g068970.2",5027.32063106958,-1.75708649352186,0.568953696152073,5.11992925280684e-05,0.000529120651667703,"Solyc00g068970.2"
"Solyc09g011640.3",169.30509520018,1.08122894601794,0.329843799244693,5.13163641325394e-05,0.000529786881782475,"Solyc09g011640.3"
"Solyc01g099820.3",19.7107231278241,-1.52189334765671,0.471051270109306,5.1415130214855e-05,0.000529991582798163,"Solyc01g099820.3"
"Solyc00g011160.2",483.10973591788,-1.75950851760124,0.570586658158949,5.15568440146121e-05,0.000531180538180213,"Solyc00g011160.2"
"Solyc05g014280.3",16.1804562830562,-1.8599169533783,0.622439652441492,5.29657894939587e-05,0.000544304557136386,"Solyc05g014280.3"
"Solyc05g005930.2",61.4922045390826,1.4252115151398,0.437860493199055,5.30580622385368e-05,0.000544974752477618,"Solyc05g005930.2"
"Solyc06g065680.3",45.9878766438794,2.07185177821162,0.748933446790009,5.34375603905701e-05,0.000548592936486678,"Solyc06g065680.3"
"Solyc05g007950.3",230.301963761691,-1.82281572996836,0.605367131789624,5.42758889132578e-05,0.00055606559231477,"Solyc05g007950.3"
"Solyc03g111210.3",21.7887483981198,1.00263155139277,0.308705776359039,5.44553811039679e-05,0.000557337543798843,"Solyc03g111210.3"
"Solyc07g055380.2",45.0880376057726,1.26281050645667,0.386322893452194,5.50636296281955e-05,0.000563276601305797,"Solyc07g055380.2"
"ENSRNA050030069",24.4384853531905,-1.75426017238872,0.573448968284102,5.54721088451188e-05,0.000566304721925182,"ENSRNA050030069"
"Solyc01g090340.2",6.74025259577067,2.12153189486299,0.78867419595073,5.53993094323188e-05,0.000566304721925182,"Solyc01g090340.2"
"Solyc07g014690.3",3.53568214530839,-1.83682348368587,0.614937097766565,5.58677100504934e-05,0.000569765780170652,"Solyc07g014690.3"
"Solyc05g055990.3",176.0407835291,1.57382112484243,0.495805992064332,5.61112319724528e-05,0.000571670427106295,"Solyc05g055990.3"
"Solyc10g086180.2",601.456018396212,1.62436673918927,0.516623001700514,5.63070577187908e-05,0.000572796341702972,"Solyc10g086180.2"
"Solyc10g076300.2",27.4593774771234,-1.22403863278523,0.375358744966427,5.65298717124158e-05,0.00057477267846112,"Solyc10g076300.2"
"Solyc02g087850.1",370.607483426096,1.55736699164204,0.490152769726933,5.69646013431843e-05,0.000577734642625588,"Solyc02g087850.1"
"Solyc09g018460.1",95.8481693781809,-1.86734690655119,0.633370829671168,5.73620093781974e-05,0.000581179875702039,"Solyc09g018460.1"
"Solyc02g021770.1",10.5991723111656,-1.73918004821848,0.568939749302203,5.74856104552489e-05,0.00058213934931605,"Solyc02g021770.1"
"Solyc01g067380.3",305.928509451178,-1.23871915238244,0.381037547097526,5.83235395965549e-05,0.000590328007313472,"Solyc01g067380.3"
"Solyc08g076870.1",155.086329146995,1.02824067300383,0.318214918315991,5.84088272344368e-05,0.000590605092685672,"Solyc08g076870.1"
"Solyc10g008910.1",68.4668863407626,2.01049743334333,0.719433605223171,5.84095593600367e-05,0.000590605092685672,"Solyc10g008910.1"
"Solyc07g051930.2",18.1077836562484,-2.1028924111865,0.783159925457186,5.86228006993618e-05,0.00059186990059476,"Solyc07g051930.2"
"Solyc01g006580.3",7.42926871849208,-1.93635881601497,0.674457461622314,5.87129133963273e-05,0.000592482716246906,"Solyc01g006580.3"
"Solyc12g006720.1",75.0719556848693,-1.78508885333144,0.59332740725939,5.91415463800948e-05,0.000596210724318253,"Solyc12g006720.1"
"Solyc12g100030.2",39.9069082286217,1.68462858421895,0.546122508617491,5.93548041445679e-05,0.000598061263171529,"Solyc12g100030.2"
"Solyc12g013850.2",113.75283702788,-1.58074107816535,0.501953418064906,5.94715269956425e-05,0.000598638429158537,"Solyc12g013850.2"
"Solyc01g105370.3",395.720326122821,-1.20775516694421,0.372537375789284,5.99570513082972e-05,0.000602622219287286,"Solyc01g105370.3"
"Solyc05g005720.3",6.65400573307752,-1.87010173869278,0.639003475569917,6.00301137825525e-05,0.000603055636812056,"Solyc05g005720.3"
"ENSRNA050030525",1006.92300737442,-1.82469354120244,0.614821400806262,6.00964381180917e-05,0.000603420965391128,"ENSRNA050030525"
"Solyc02g086480.1",5.76497830320645,-1.97699686401232,0.701884175729036,6.02914950725896e-05,0.000604776540713197,"Solyc02g086480.1"
"Solyc04g078660.1",125.078162362098,1.40505044472474,0.436925757947025,6.04432154502819e-05,0.000605434879193036,"Solyc04g078660.1"
"Solyc09g010140.2",27.0772290908104,-1.13082611023214,0.349605749922285,6.04473012638862e-05,0.000605434879193036,"Solyc09g010140.2"
"Solyc02g078890.1",63.0088452320216,-1.32450440794883,0.410625999072863,6.17022060812944e-05,0.000616471148258646,"Solyc02g078890.1"
"Solyc12g087940.2",223.661300588359,2.39477428414352,1.11964640924082,6.21789435357807e-05,0.000620311184099898,"Solyc12g087940.2"
"Solyc02g089630.3",488.465138881258,-1.4038195814556,0.437955946453624,6.23469287096476e-05,0.000621679127757288,"Solyc02g089630.3"
"Solyc06g050800.3",40.8960430276375,-1.22252631527211,0.37859918012924,6.24447717402652e-05,0.000622292356282662,"Solyc06g050800.3"
"Solyc07g054770.1",28.8108698261161,1.62681981321948,0.524196009764965,6.25037371537666e-05,0.000622292356282662,"Solyc07g054770.1"
"Solyc01g068365.1",5.65471756201054,-1.78367356693241,0.597414750685619,6.27746862225249e-05,0.000624022884171287,"Solyc01g068365.1"
"Solyc07g064660.1",49.861377768009,-2.14752492339557,0.828273842918421,6.28166485488767e-05,0.000624022884171287,"Solyc07g064660.1"
"Solyc10g078495.1",7.84417579118753,1.57235774869432,0.50213554680219,6.31906720722865e-05,0.000626988431960588,"Solyc10g078495.1"
"ENSRNA050030529",2800.07127778106,-1.86845291052734,0.642966478681097,6.32532761492166e-05,0.000627273846684082,"ENSRNA050030529"
"Solyc12g094620.2",39176.7878214319,1.21710922389803,0.377479859870114,6.33793315833452e-05,0.000627932364363866,"Solyc12g094620.2"
"Solyc06g005090.3",44.1405959284636,-1.61448742411485,0.520304190721955,6.38629042151877e-05,0.000632101531549047,"Solyc06g005090.3"
"Solyc12g055920.2",24.3316392053025,-1.12700195789437,0.350488340312142,6.42063993532884e-05,0.00063487741569658,"Solyc12g055920.2"
"Solyc05g052340.3",17.2261015308228,-1.93259721200461,0.683205745578755,6.51961667390799e-05,0.000644031971779572,"Solyc05g052340.3"
"Solyc05g051780.3",39.4173328644812,1.1422911849541,0.355687894938668,6.53225873772848e-05,0.000644964487722191,"Solyc05g051780.3"
"Solyc02g083310.3",329.600022290205,1.57144451998749,0.504565572110892,6.62177871680654e-05,0.000652843205648151,"Solyc02g083310.3"
"Solyc08g079317.1",3.39476796610213,-1.68529151286255,0.554104721522948,6.62614503556801e-05,0.00065295407684154,"Solyc08g079317.1"
"Solyc00g091170.3",53.8577051686206,1.00608835704609,0.315553801830837,6.68159024883202e-05,0.000657651566883536,"Solyc00g091170.3"
"Solyc03g098200.3",13.1839162092146,1.05224795235741,0.329396858466306,6.68361015495283e-05,0.000657651566883536,"Solyc03g098200.3"
"Solyc07g052910.3",69.0290713621635,-1.55047817937908,0.496622141534552,6.68712207891575e-05,0.000657675844304302,"Solyc07g052910.3"
"Solyc07g056670.3",59.0498856616379,1.26041091035706,0.393244432063134,6.69522511544718e-05,0.000658003574274184,"Solyc07g056670.3"
"Solyc05g015850.3",467.216497844137,1.32468225242531,0.414346486689732,6.71606243785214e-05,0.000659234549820749,"Solyc05g015850.3"
"Solyc02g085600.1",493.9175381115,-1.02418271610022,0.321557522790095,6.81073688966514e-05,0.000666578534653232,"Solyc02g085600.1"
"Solyc04g006960.3",166.655781499309,-1.09110955067609,0.34165350907458,6.80923981974475e-05,0.000666578534653232,"Solyc04g006960.3"
"Solyc03g113130.3",68.0251559087164,1.36281218705363,0.428324872141417,6.87708419530014e-05,0.000671440765204728,"Solyc03g113130.3"
"Solyc12g099930.2",2365.02564169321,-1.00200355594918,0.315326990080511,6.91409540456669e-05,0.000674400530938413,"Solyc12g099930.2"
"Solyc09g092300.3",28.0531363737233,-1.18919503582231,0.372461982496571,6.9838468757105e-05,0.000679558665558265,"Solyc09g092300.3"
"Solyc09g009535.1",276.006124135669,1.50606260165578,0.481996288296657,7.04428239386304e-05,0.000685108334027954,"Solyc09g009535.1"
"Solyc01g066570.3",32.2059987388733,-1.24922008257189,0.392088552515358,7.10959846524261e-05,0.000690127866442972,"Solyc01g066570.3"
"Solyc03g031860.3",903.706006672995,-1.33695914118646,0.42147517193516,7.18287024170687e-05,0.000695564290425287,"Solyc03g031860.3"
"ENSRNA050030206",6.1701701526268,-1.75187781109769,0.592828770665571,7.2221359489502e-05,0.000698921196916737,"ENSRNA050030206"
"Solyc07g055950.3",103.391543563086,1.87003048041836,0.656824093092272,7.22447588114709e-05,0.000698921196916737,"Solyc07g055950.3"
"Solyc12g036380.1",9.07782404718993,-1.40837192649382,0.447201214732388,7.29377799480464e-05,0.000705286972498104,"Solyc12g036380.1"
"Solyc01g058500.3",3349.3540354987,-1.67332329605056,0.55568585398376,7.31347218043421e-05,0.000706851999320086,"Solyc01g058500.3"
"Solyc12g099580.2",8.76320160626892,-1.33684843322481,0.422329579484828,7.32498795101485e-05,0.000707625454721061,"Solyc12g099580.2"
"Solyc12g019320.2",198.101784937534,1.3015152644164,0.410699251944588,7.37128242525696e-05,0.00071141528801881,"Solyc12g019320.2"
"Solyc05g010180.3",137.392509661435,-1.05826983039131,0.334570485513668,7.43155177038216e-05,0.000716202467746591,"Solyc05g010180.3"
"Solyc09g090970.3",2193.13784830752,1.1315776398668,0.357554608476098,7.56213163545012e-05,0.000726700645998265,"Solyc09g090970.3"
"Solyc03g058160.3",26.9486923269285,1.65651025378031,0.550441363697494,7.57483007705264e-05,0.000727227013403214,"Solyc03g058160.3"
"Solyc03g112100.3",28.097283674566,1.67653693288335,0.560056285821384,7.60304809067974e-05,0.000729240926868911,"Solyc03g112100.3"
"Solyc06g060910.2",39.7246874915122,-1.24195395842541,0.392561127835061,7.61748871113173e-05,0.000729930816458684,"Solyc06g060910.2"
"Solyc04g080640.1",136.157977880114,-1.35848246846283,0.431968144418381,7.67322287785905e-05,0.000733874906010622,"Solyc04g080640.1"
"Solyc02g089615.1",80.0493997309242,-1.22940768341814,0.389030195300027,7.71375433426688e-05,0.000736701943104805,"Solyc02g089615.1"
"Solyc01g095080.3",262.26193251694,-1.87916978423626,0.66981982735597,7.77350778177011e-05,0.000741705323261078,"Solyc01g095080.3"
"Solyc07g025140.3",5.37188544041594,-1.77454879119928,0.611289482266505,7.81391419629091e-05,0.000744502647784728,"Solyc07g025140.3"
"Solyc03g019670.3",67.0720793529584,1.04613716140217,0.332602601528696,7.84191766631961e-05,0.000746817520732906,"Solyc03g019670.3"
"Solyc04g074470.1",125.995177012791,1.21318324142415,0.384935034909965,7.92946114578545e-05,0.000753373615086842,"Solyc04g074470.1"
"Solyc03g114160.1",113.490077135624,-1.63207008830011,0.543049131874341,7.98870091916325e-05,0.000757900236274133,"Solyc03g114160.1"
"Solyc11g007690.2",108.078693420374,1.37486074410649,0.439727441929839,7.99215620020981e-05,0.000757900236274133,"Solyc11g007690.2"
"Solyc12g088650.2",50.4516376432523,1.06252386434841,0.338621924561605,8.08426419278926e-05,0.000765553593658492,"Solyc12g088650.2"
"Solyc09g075270.1",21.8452403449591,-1.32570040320407,0.423547408526421,8.17080913062738e-05,0.000772659331028623,"Solyc09g075270.1"
"Solyc02g069300.1",7.36473984728447,-1.54694995653202,0.507457626091266,8.18061234849469e-05,0.000773223340794838,"Solyc02g069300.1"
"Solyc10g049890.2",23.662396062512,1.07757335205295,0.34396659293316,8.25662763158726e-05,0.000777497121903596,"Solyc10g049890.2"
"Solyc11g071640.2",258.056105820079,1.21590669494039,0.38744001415221,8.25670908426071e-05,0.000777497121903596,"Solyc11g071640.2"
"Solyc06g073137.1",9.29777461340424,1.00983245211231,0.323209052110169,8.29111325138836e-05,0.000779643338512906,"Solyc06g073137.1"
"ENSRNA050029954",161.159924432276,-1.46592874723103,0.475790892346857,8.3250700933546e-05,0.000782471123753375,"ENSRNA050029954"
"Solyc09g057630.3",77.6779880233893,1.42095618156759,0.459016360654154,8.38323644329276e-05,0.000786836665614179,"Solyc09g057630.3"
"Solyc12g042590.2",13.1914636315488,-1.15893896796666,0.369936222104984,8.39796601129095e-05,0.000787485248600663,"Solyc12g042590.2"
"Solyc08g006520.1",2.70376810770722,-1.78601198902849,0.624248504039819,8.41706878833724e-05,0.000788542323417156,"Solyc08g006520.1"
"Solyc01g088400.3",38.9079279894486,1.70635418085474,0.58287949725024,8.45809978516946e-05,0.000790914790496209,"Solyc01g088400.3"
"Solyc02g081600.3",199.781394772507,-1.32746422308225,0.426097859192032,8.51518563216317e-05,0.000795514234707934,"Solyc02g081600.3"
"Solyc03g078150.3",14.1013778853948,-1.33337485538078,0.428231883296276,8.52825263732004e-05,0.000795996592311864,"Solyc03g078150.3"
"Solyc01g110150.2",338.205923433593,-1.23071747444668,0.394011084647022,8.6158381838906e-05,0.000803014551303189,"Solyc01g110150.2"
"Solyc02g090430.3",152.40950810034,1.20905985472591,0.38719263708365,8.66529488383981e-05,0.00080617260762264,"Solyc02g090430.3"
"Solyc01g005000.3",262.065024246076,-1.08183372106905,0.347104447837077,8.70521071641843e-05,0.000808765471633303,"Solyc01g005000.3"
"Solyc01g008870.2",5.53889303528764,2.26801371032073,1.04639088948926,8.73261418770279e-05,0.000810937367306176,"Solyc01g008870.2"
"Solyc07g051820.3",178.038761353931,-1.27045545313656,0.408179224348633,8.81360758855721e-05,0.000817704670883092,"Solyc07g051820.3"
"Solyc03g044085.1",11.901392579232,1.79191242200231,0.632348726035331,8.85375847363103e-05,0.00082029624275932,"Solyc03g044085.1"
"Solyc03g114940.3",1010.22633014077,-1.07703491171754,0.346331376663358,8.88848201861133e-05,0.000822756455969069,"Solyc03g114940.3"
"Solyc06g063110.2",16.1919870934455,1.71015559776413,0.589079352721258,8.90467335116408e-05,0.000823876576201869,"Solyc06g063110.2"
"Solyc09g005200.3",243.846696599593,-1.24047875030553,0.39883328788999,8.94838496266138e-05,0.00082678151338498,"Solyc09g005200.3"
"Solyc02g079370.3",32.1982311494919,-1.51333975431077,0.499334819091013,8.98415008579624e-05,0.000829515828472775,"Solyc02g079370.3"
"Solyc02g083610.3",6.00168271650631,1.99486634808364,0.765530269905701,8.98621555817493e-05,0.000829515828472775,"Solyc02g083610.3"
"Solyc07g065735.1",6.28278757903782,1.25085414920133,0.402548391865269,9.0033551681267e-05,0.000830068053883391,"Solyc07g065735.1"
"Solyc08g005100.3",56.9418360385523,-1.11568410491039,0.358876109321893,8.99763537991721e-05,0.000830068053883391,"Solyc08g005100.3"
"Solyc11g045100.2",439.026680047325,-1.10328326664659,0.355294796622483,9.07721633079902e-05,0.000835236598149629,"Solyc11g045100.2"
"Solyc02g079280.3",38.2729212802705,-1.49825389006345,0.494186763227342,9.13947621627308e-05,0.00083845031829595,"Solyc02g079280.3"
"Solyc10g083500.2",32.9148744879789,1.04290192737116,0.336963738794716,9.23339443821456e-05,0.000846128438464594,"Solyc10g083500.2"
"Solyc06g076700.1",13.3438965638664,1.45164492357226,0.476425743673007,9.28167201165319e-05,0.000849779262085084,"Solyc06g076700.1"
"ENSRNA050030422",222.239808617614,-1.6393052762724,0.558107821432974,9.35893523123844e-05,0.000855297973809459,"ENSRNA050030422"
"Solyc01g102900.3",10.5045974858128,-1.68872643992786,0.582336786408335,9.35536412730553e-05,0.000855297973809459,"Solyc01g102900.3"
"Solyc07g041920.3",153.330020585486,1.96764933992119,0.751972811018397,9.4039803181484e-05,0.000859024814368005,"Solyc07g041920.3"
"Solyc02g024070.3",79.2545143988731,1.65487200418323,0.566382321069217,9.45185111388642e-05,0.000862615247557319,"Solyc02g024070.3"
"Solyc02g070530.3",284.990783264675,-1.11543259508988,0.360810345009452,9.50261734770109e-05,0.000866463189757335,"Solyc02g070530.3"
"Solyc04g049670.3",1633.20514991905,1.0315205575555,0.334339442990679,9.49883607277848e-05,0.000866463189757335,"Solyc04g049670.3"
