"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id"
"Solyc08g005120.3",27.9802196575061,-0.377703058442711,0.426452683284454,0.104124343103601,0.201486455835597,"Solyc08g005120.3"
"Solyc01g103360.3",4.34457020830478,0.427126211679,0.627913108160837,0.104139963108196,0.201497323431823,"Solyc01g103360.3"
"Solyc01g090450.3",74.8932367522769,-0.209471588869554,0.151800135833144,0.10416729768141,0.201530852934297,"Solyc01g090450.3"
"Solyc01g102480.3",254.716960265231,0.1471573084505,0.0983783310066107,0.104217815076023,0.201609223133043,"Solyc01g102480.3"
"Solyc02g079180.1",17.3885468295365,0.295868094408044,0.266370722263682,0.104237530023823,0.201620301175527,"Solyc02g079180.1"
"Solyc08g066740.3",85.1556193149279,0.246697947062373,0.193710791509667,0.104243561535197,0.201620301175527,"Solyc08g066740.3"
"Solyc12g049370.2",130.803630145715,-0.235128651782828,0.179635160125891,0.104285298054787,0.201681658513635,"Solyc12g049370.2"
"Solyc11g071200.2",2.87968837201962,0.410585377665673,0.515265389055651,0.104321811608051,0.201732904129164,"Solyc11g071200.2"
"Solyc12g005870.2",89.0853036263022,0.254366440050908,0.203780708318772,0.104347262819951,0.201762750093065,"Solyc12g005870.2"
"Solyc02g081640.3",205.059049884619,-0.156216704428796,0.105360191173157,0.104375396491892,0.201797776554012,"Solyc02g081640.3"
"Solyc01g111400.3",120.095721363831,0.253450315165596,0.202615606061923,0.104400705883256,0.201819914577924,"Solyc01g111400.3"
"Solyc04g082210.3",163.041529902328,0.219050458285007,0.161799509759029,0.104406886600237,0.201819914577924,"Solyc04g082210.3"
"Solyc05g018590.3",563.148653815397,-0.13766237018539,0.0914046096196115,0.104456690731853,0.201896810739947,"Solyc05g018590.3"
"Solyc11g068910.2",18.9208209798773,0.233808187483454,0.178296583927199,0.1045422474095,0.20204278903494,"Solyc11g068910.2"
"Solyc03g123960.3",192.033382565103,-0.142949509321815,0.0953412790248263,0.104570971676395,0.202059527197424,"Solyc03g123960.3"
"Solyc08g061630.3",163.858128930369,-0.252975376101754,0.202150042479792,0.104566007090138,0.202059527197424,"Solyc08g061630.3"
"Solyc06g069530.3",119.522717626648,0.257306569906113,0.207983794211357,0.104582746761008,0.202062895468606,"Solyc06g069530.3"
"Solyc02g031985.1",5.66229614959,-0.397979918803179,0.47862545739276,0.104593766755538,0.202064804334361,"Solyc02g031985.1"
"Solyc02g005210.3",330.506182152149,-0.208980277151544,0.151582026574099,0.104615349736889,0.202084185033816,"Solyc02g005210.3"
"Solyc09g018500.2",3.08330029828892,0.416292442559698,0.537805362967238,0.104623864637704,0.202084185033816,"Solyc09g018500.2"
"Solyc10g017850.3",562.374713931063,-0.179156514159914,0.124126875236216,0.104642848377276,0.202101472050541,"Solyc10g017850.3"
"Solyc01g106440.3",82.3943819026422,0.201176035955778,0.143989510101901,0.104655515859926,0.202106558048957,"Solyc01g106440.3"
"Solyc02g067530.3",486.601054562464,-0.186369536503715,0.130407918884859,0.104676107929425,0.202107765445417,"Solyc02g067530.3"
"Solyc04g005425.1",19.4582309346658,0.302799023154102,0.278906495544763,0.104676209369804,0.202107765445417,"Solyc04g005425.1"
"Solyc07g065940.1",5.17254116833836,-0.35268610216335,0.373679795029292,0.104701590446203,0.202137394303405,"Solyc07g065940.1"
"Solyc09g008525.1",19.964819558663,0.330645842413531,0.329938389320368,0.104739311474443,0.202190838769238,"Solyc09g008525.1"
"Solyc02g069670.3",13.6536444195824,0.312433717428768,0.296250931385161,0.104844887703321,0.202375249460498,"Solyc02g069670.3"
"Solyc11g069340.2",299.253790619205,0.169621850112182,0.116275803668794,0.10494627190653,0.202551533992078,"Solyc11g069340.2"
"Solyc06g069550.1",12.8887046110357,0.23495444825959,0.179972988450482,0.104957114546003,0.202553051756788,"Solyc06g069550.1"
"Solyc08g077270.3",121.182153432602,0.220002061918798,0.163205458861,0.104985163269367,0.202587771466908,"Solyc08g077270.3"
"Solyc05g013130.3",296.250756188701,0.171964113954374,0.118266517485145,0.105089154586823,0.202769015393025,"Solyc05g013130.3"
"Solyc03g120170.2",61.4061396845821,-0.197586235580725,0.140856960376429,0.10514063294143,0.20284891079562,"Solyc03g120170.2"
"Solyc01g006960.3",255.703849506651,0.133171760514229,0.0883463983510843,0.10519284157109,0.202930199686323,"Solyc01g006960.3"
"Solyc08g080080.3",78.2011701792286,0.247544490712622,0.195694983341142,0.105219734634347,0.202962640778109,"Solyc08g080080.3"
"Solyc01g014700.2",1.82953502828829,0.400836974922583,0.490123921515795,0.10542024360531,0.203329938398751,"Solyc01g014700.2"
"Solyc06g005620.3",3.4058881317092,-0.385272541792054,0.448731044982082,0.105450154590139,0.203368155280982,"Solyc06g005620.3"
"Solyc04g009940.3",172.266178212169,-0.162179879027746,0.110464249394918,0.105488646805079,0.203422912776247,"Solyc04g009940.3"
"Solyc11g011120.2",88.1647054408336,-0.176965693331632,0.122638605384471,0.105500158609552,0.203425636101244,"Solyc11g011120.2"
"Solyc07g025380.3",16.7038221779534,0.336432457937418,0.342897410327823,0.105557816198085,0.203517328789302,"Solyc07g025380.3"
"Solyc03g097350.3",706.847043701528,-0.102735332190836,0.0671661043629909,0.105579773062068,0.203540178887458,"Solyc03g097350.3"
"Solyc01g111620.3",154.870946335408,0.214553286603862,0.157898805224592,0.105643831879401,0.203639531388745,"Solyc01g111620.3"
"Solyc09g065380.2",150.643292131462,0.311509443315573,0.296012578947589,0.105651529292642,0.203639531388745,"Solyc09g065380.2"
"Solyc02g087180.3",12.9180620481645,0.296233714727237,0.269294703953096,0.105730236208166,0.203699338361506,"Solyc02g087180.3"
"Solyc03g096930.3",122.720904550634,-0.195694216605063,0.139400073961224,0.10572904207148,0.203699338361506,"Solyc03g096930.3"
"Solyc06g071400.3",2.17132843457337,-0.411636058992035,0.526749709764771,0.105744453860277,0.203699338361506,"Solyc06g071400.3"
"Solyc08g077990.3",9.24867887906464,0.371538322623134,0.4170362910202,0.105697704497004,0.203699338361506,"Solyc08g077990.3"
"Solyc08g079730.1",5.13519381092788,-0.424489293339075,0.604809036274604,0.105725945303677,0.203699338361506,"Solyc08g079730.1"
"Solyc10g083650.1",303.77050875378,0.286796267919878,0.253563433310207,0.105733832775969,0.203699338361506,"Solyc10g083650.1"
"Solyc12g036790.2",714.800657516622,-0.171016571108033,0.117755116177848,0.105753350275358,0.203699338361506,"Solyc12g036790.2"
"Solyc09g013160.3",2.73936333878128,0.384022855842631,0.446729884911975,0.105773423676599,0.203718521676617,"Solyc09g013160.3"
"Solyc01g065540.3",255.249447006549,-0.155139020009099,0.105029641975783,0.105813635620373,0.203776484239942,"Solyc01g065540.3"
"Solyc08g081530.3",160.916903085912,0.202572858316239,0.146011076765346,0.105860728817796,0.203847686409948,"Solyc08g081530.3"
"Solyc03g095240.3",77.4246224936951,-0.251519326031295,0.201513227095852,0.105880310055888,0.203865902413316,"Solyc03g095240.3"
"Solyc03g118830.3",243.456988079935,-0.179910848806805,0.125333714466017,0.105893903853518,0.203872587594873,"Solyc03g118830.3"
"Solyc01g104580.3",85.1397541554639,-0.228623078123054,0.1734045529809,0.105938339997699,0.203938645152792,"Solyc01g104580.3"
"Solyc08g077420.3",418.269620710083,-0.145602633230946,0.0977876967610368,0.106021510037992,0.204079248393084,"Solyc08g077420.3"
"Solyc02g084480.2",264.714585484506,0.320318766257874,0.313006206990853,0.10607226644262,0.204157438192762,"Solyc02g084480.2"
"Solyc05g005740.3",157.97990384817,-0.213991297553797,0.157598295568964,0.106084046712068,0.204160602797102,"Solyc05g005740.3"
"Solyc09g098440.3",135.969671800087,-0.236982296664063,0.183357606616796,0.106138620788063,0.204246116357426,"Solyc09g098440.3"
"Solyc05g054340.3",109.617766136873,-0.255197030693738,0.206896353394726,0.106318779046422,0.204553715498428,"Solyc05g054340.3"
"Solyc10g045433.1",6.64560595216659,-0.323723519327042,0.319891387098703,0.106313270235373,0.204553715498428,"Solyc10g045433.1"
"Solyc03g083970.3",450.900733343826,0.256650202477428,0.209151152803858,0.106573217273478,0.204916719905412,"Solyc03g083970.3"
"Solyc03g112050.3",2140.75637502038,-0.210071769296696,0.153875102931645,0.106569532319584,0.204916719905412,"Solyc03g112050.3"
"Solyc04g076440.1",2.65701674895385,0.412596286880074,0.535130183962019,0.106518083681224,0.204916719905412,"Solyc04g076440.1"
"Solyc05g024010.3",180.850660577437,0.243835979358167,0.192174407990949,0.106540757372451,0.204916719905412,"Solyc05g024010.3"
"Solyc06g083030.3",160.462293829739,0.343815537075939,0.359856605761746,0.106542619657543,0.204916719905412,"Solyc06g083030.3"
"Solyc07g005590.3",1364.06140374552,0.147208587423667,0.0991841479888214,0.106578669334182,0.204916719905412,"Solyc07g005590.3"
"Solyc10g007990.3",453.908539621731,-0.193916761322229,0.138186894127429,0.106571577012443,0.204916719905412,"Solyc10g007990.3"
"Solyc07g048030.3",42.8639149030931,0.316229919725934,0.306442118083329,0.106635326723309,0.205006084839257,"Solyc07g048030.3"
"Solyc02g030450.3",72.9010006043275,-0.258313961050587,0.211561367183574,0.106670585341977,0.205053923027183,"Solyc02g030450.3"
"Solyc07g017290.3",80.8292339742426,-0.202989122265794,0.146882383188037,0.106680570916585,0.205053923027183,"Solyc07g017290.3"
"Solyc01g079240.3",224.222750672511,0.245150110167331,0.194023218004474,0.106734857612222,0.205138692941353,"Solyc01g079240.3"
"Solyc06g066460.3",180.214419781312,0.219172592642159,0.163561544484351,0.106813153170269,0.205269586027628,"Solyc06g066460.3"
"Solyc02g084810.3",97.4109984195385,-0.287358866613439,0.256046391142464,0.106825943237484,0.205274580107748,"Solyc02g084810.3"
"Solyc04g071340.3",375.177102680873,-0.31913220687783,0.312272852757625,0.106857070256386,0.20531480579072,"Solyc04g071340.3"
"Solyc01g102650.2",12.0985707687648,-0.374262315830655,0.427291112984347,0.107036573585995,0.205640086338145,"Solyc01g102650.2"
"Solyc03g117550.1",8.69616492720056,0.376130226467001,0.43187761828624,0.107093568625927,0.205710343244653,"Solyc03g117550.1"
"Solyc12g096090.2",38.1007721738815,0.244586080390119,0.19362048086404,0.107084869994051,0.205710343244653,"Solyc12g096090.2"
"Solyc02g090730.3",84.7787324870772,-0.286970771876618,0.255834121437061,0.107124509128033,0.205750153795827,"Solyc02g090730.3"
"Solyc09g074460.2",270.613304807281,0.150776908593198,0.102113841559149,0.10717113359088,0.205820077496902,"Solyc09g074460.2"
"Solyc11g021210.1",4.42936977483892,-0.345154809169506,0.364363764176818,0.107306048777956,0.206059532318199,"Solyc11g021210.1"
"Solyc03g113770.3",209.127549886097,-0.184871597839091,0.130355856433692,0.107359925780282,0.206142772803373,"Solyc03g113770.3"
"Solyc04g082460.3",173.907475882498,0.204104623358951,0.148379257480147,0.107380099903336,0.206142772803373,"Solyc04g082460.3"
"Solyc09g025245.1",1.75611114112603,-0.415445206667397,0.553894631893203,0.107370717916527,0.206142772803373,"Solyc09g025245.1"
"Solyc04g007320.2",530.815572717818,0.226590377081496,0.172211189944272,0.107434605451908,0.20622775402767,"Solyc04g007320.2"
"Solyc09g083000.3",269.48660240143,-0.165274780114862,0.113719002544266,0.107468613198131,0.206253721489925,"Solyc09g083000.3"
"Solyc11g044510.2",23.2445286596376,0.321458828027544,0.317821171876751,0.107459124917345,0.206253721489925,"Solyc11g044510.2"
"Solyc04g077610.3",62.8980441122735,0.291421808718225,0.263817338947362,0.107495678221024,0.206258390873513,"Solyc04g077610.3"
"Solyc05g005670.1",12.4633485841685,0.344973098241009,0.364437424254899,0.10749816221087,0.206258390873513,"Solyc05g005670.1"
"Solyc08g075970.3",507.765438275044,-0.216626275791252,0.161294669919488,0.107501766825049,0.206258390873513,"Solyc08g075970.3"
"Solyc08g068350.3",320.517509574258,-0.216166968847565,0.160826970220894,0.107533807975745,0.206300215282166,"Solyc08g068350.3"
"Solyc01g106510.2",6.96999948288942,0.413789941685092,0.547574683573683,0.107584692696711,0.206327839387914,"Solyc01g106510.2"
"Solyc02g063030.3",19.8293134517497,0.395017278962573,0.482387413081948,0.107589181664744,0.206327839387914,"Solyc02g063030.3"
"Solyc07g007835.1",185.407640122186,-0.195361067906127,0.140062193092601,0.10757693355151,0.206327839387914,"Solyc07g007835.1"
"Solyc08g065480.3",1006.16143525932,0.190735978267589,0.135756036644545,0.107562682280966,0.206327839387914,"Solyc08g065480.3"
"Solyc08g075580.2",100.487110342273,0.161090409861358,0.110388786539923,0.107617684665931,0.206360687056349,"Solyc08g075580.2"
"Solyc11g008560.2",60.4517943072023,0.182239405791895,0.128150255655227,0.107626800592143,0.206360687056349,"Solyc11g008560.2"
"Solyc10g084920.2",77.4162136599009,-0.181599027435572,0.127612414458669,0.107681395108622,0.206445712952395,"Solyc10g084920.2"
"Solyc09g063150.3",119.298225297139,-0.246949905063492,0.197236224871641,0.107694338175041,0.206450876512961,"Solyc09g063150.3"
"Solyc03g120680.3",17.4718153432695,0.254787606356476,0.20776317441478,0.10771571292627,0.206465041940294,"Solyc03g120680.3"
"Solyc06g076650.3",16.5647808010753,0.285601500031741,0.254427387937847,0.107722228465423,0.206465041940294,"Solyc06g076650.3"
"Solyc05g012257.1",3.55535446802284,0.325255674886184,0.325761136000944,0.107797092778595,0.206588871812222,"Solyc05g012257.1"
"Solyc08g078500.3",27.1684036738419,0.295711487018406,0.271650393943423,0.10781989767942,0.206612917806,"Solyc08g078500.3"
"Solyc07g064270.3",843.053487031771,-0.217788300365077,0.162770351895048,0.107848188297681,0.206647470385454,"Solyc07g064270.3"
"Solyc06g008390.3",7.17466929880583,0.338007056732366,0.351091339249367,0.107874891074102,0.206678974223777,"Solyc06g008390.3"
"Solyc05g007930.3",184.676662291103,0.251658071051851,0.203747767690452,0.107964622395971,0.206831217833332,"Solyc05g007930.3"
"Solyc03g111180.3",385.379566973794,-0.126155405862125,0.0840479549366181,0.10800702812842,0.206873103895269,"Solyc03g111180.3"
"Solyc12g008770.2",225.762913796457,-0.21346437970949,0.158278295561465,0.108002235714877,0.206873103895269,"Solyc12g008770.2"
"Solyc02g092783.1",2.2023421186855,0.384341598586014,0.455482489080165,0.108111567003777,0.207053644821725,"Solyc02g092783.1"
"Solyc02g094510.3",346.055779906283,0.137835302584401,0.0926301807833352,0.108169709117301,0.207145301487039,"Solyc02g094510.3"
"Solyc09g090120.3",188.007953164653,-0.200735598234164,0.145581607867889,0.108269333892466,0.207299842099898,"Solyc09g090120.3"
"Solyc11g020060.2",77.3443155428701,-0.218183055548378,0.163481195443556,0.108270992894992,0.207299842099898,"Solyc11g020060.2"
"Solyc05g054590.3",105.719275680798,-0.277628153599922,0.242317694863644,0.108305893548193,0.207346954457533,"Solyc05g054590.3"
"Solyc09g065880.3",53.6413530333243,0.289094707450453,0.261191913424078,0.108374364626839,0.207458320881372,"Solyc09g065880.3"
"Solyc02g070100.3",250.692135652953,0.153419011043143,0.10458734123989,0.108402631962732,0.207492712438787,"Solyc02g070100.3"
"Solyc01g105600.3",5.51695036569126,0.367357912423146,0.415396086531812,0.108440141777043,0.207544786742037,"Solyc01g105600.3"
"Solyc01g073960.3",445.225323362288,-0.0961301877006423,0.0632762319659768,0.108497991713492,0.207635776635929,"Solyc01g073960.3"
"Solyc01g010940.3",275.622940201401,0.173676921722227,0.121165846086023,0.108582338859659,0.207777452908156,"Solyc01g010940.3"
"Solyc11g011260.1",380.338125405538,0.225343072947475,0.171712748973084,0.108682111405089,0.207948616692439,"Solyc11g011260.1"
"Solyc12g038970.2",277.478088374979,0.150572184042839,0.102475054590165,0.108718669936628,0.207998807927769,"Solyc12g038970.2"
"Solyc02g081570.3",3.64592706604168,0.377076187870329,0.439331723926293,0.108739621375167,0.208019133226196,"Solyc02g081570.3"
"Solyc07g022760.3",508.545126458386,-0.160276559306393,0.110180297284578,0.108820202086953,0.208153514761197,"Solyc07g022760.3"
"Solyc01g088430.3",121.47013948792,-0.283198123307023,0.252086425038068,0.108871639397311,0.208232129972523,"Solyc01g088430.3"
"Solyc01g110010.3",12.2383901105156,0.266036226480058,0.225184958509462,0.108897396848121,0.208261618620857,"Solyc01g110010.3"
"Solyc07g063580.3",132.13276912933,-0.211699001748588,0.157122455549139,0.10909127180277,0.208612588688065,"Solyc07g063580.3"
"Solyc02g078540.3",850.8357053003,0.200599362531163,0.145946121414891,0.109160414338619,0.208665565683634,"Solyc02g078540.3"
"Solyc06g051090.2",6.01859454961909,-0.338726822495516,0.355382168613312,0.109147035827749,0.208665565683634,"Solyc06g051090.2"
"Solyc08g014560.2",130.165313448465,0.205631263500987,0.150936960934407,0.109154219053691,0.208665565683634,"Solyc08g014560.2"
"Solyc10g006780.3",126.499599204474,-0.165398539838302,0.114474937396322,0.109154268895135,0.208665565683634,"Solyc10g006780.3"
"Solyc00g282510.2",227.77416038126,0.311929886902467,0.303202757027911,0.109239056661751,0.208796078884132,"Solyc00g282510.2"
"Solyc04g051850.3",821.5362782714,0.154194750184389,0.105502038622221,0.109283841733586,0.208861859777768,"Solyc04g051850.3"
"Solyc01g105780.3",94.3738583366663,0.222144955547375,0.168579421241122,0.109339600475045,0.20894859893438,"Solyc01g105780.3"
"Solyc02g078930.2",11.3864866173769,-0.417711212407559,0.598887234835674,0.109391774927079,0.20901147451932,"Solyc02g078930.2"
"Solyc04g058065.1",9.74324422888562,0.309334060048773,0.298668695739543,0.109400210598686,0.20901147451932,"Solyc04g058065.1"
"Solyc08g061960.3",1735.21532468527,0.126856652081225,0.0849233116003074,0.109409269178844,0.20901147451932,"Solyc08g061960.3"
"Solyc08g074550.3",978.629704751874,0.200927380716823,0.146409374855958,0.109414009896322,0.20901147451932,"Solyc08g074550.3"
"Solyc02g078480.3",868.658798823046,0.235720103699667,0.184546380153812,0.10942495262331,0.209012555309503,"Solyc02g078480.3"
"Solyc06g083540.3",82.9360666258538,0.192421529013032,0.13827166195202,0.109441983156948,0.209025263108975,"Solyc06g083540.3"
"Solyc02g071560.3",180.594387730131,0.274340896185792,0.23866989940639,0.10950576562775,0.209127252420038,"Solyc02g071560.3"
"Solyc03g058340.3",41.1534278007423,0.242773488796521,0.193508134415262,0.109535859353916,0.209164891837938,"Solyc03g058340.3"
"Solyc08g061140.3",159.237681733741,-0.19364372545246,0.139569236446124,0.109729995184146,0.20951574206077,"Solyc08g061140.3"
"Solyc02g065790.3",86.2783407174588,0.160730004476529,0.110902931631301,0.109783582784518,0.209595173589918,"Solyc02g065790.3"
"Solyc11g013260.2",348.619259901968,0.146463534030901,0.0996531588039582,0.109792407732461,0.209595173589918,"Solyc11g013260.2"
"Solyc07g062210.3",7.24986132859685,0.40383437617438,0.520976600038738,0.10981135694804,0.20961148139191,"Solyc07g062210.3"
"Solyc02g068780.3",214.059073374547,0.246243120999054,0.198345033365537,0.109871711922852,0.209706815270548,"Solyc02g068780.3"
"Solyc00g085070.3",379.065597534879,-0.198780966368057,0.144600034414612,0.10993323658563,0.209757071267083,"Solyc00g085070.3"
"Solyc05g050620.2",6.76639832242873,0.414781352017808,0.638065703544065,0.109954890162385,0.209757071267083,"Solyc05g050620.2"
"Solyc08g077030.3",219.285544954129,0.156247647878018,0.107361084284748,0.109944861426951,0.209757071267083,"Solyc08g077030.3"
"Solyc09g056130.3",34.1600655493697,-0.258473638306489,0.215279969043049,0.109941530966646,0.209757071267083,"Solyc09g056130.3"
"Solyc11g012563.1",37.0571702586736,0.220289398655622,0.166947210122664,0.109960526040568,0.209757071267083,"Solyc11g012563.1"
"Solyc11g072450.2",1109.52663458392,-0.141986063203644,0.0962722359686543,0.109913407474039,0.209757071267083,"Solyc11g072450.2"
"Solyc05g017900.3",21.2881401918179,0.260366932455257,0.218089764793128,0.110009417216271,0.209830462269899,"Solyc05g017900.3"
"Solyc01g005210.3",413.435464111209,-0.202895917377054,0.148763965687964,0.110132187219291,0.210044741499003,"Solyc01g005210.3"
"Solyc01g091570.3",229.035031958156,-0.265905075493962,0.226492500900006,0.110185710301092,0.210126924529879,"Solyc01g091570.3"
"Solyc08g007380.3",4.59446761033481,-0.297161825120675,0.278080261152265,0.11028164470771,0.210289963807886,"Solyc08g007380.3"
"Solyc07g032260.3",249.840047060467,-0.184714077509601,0.131609034380959,0.110309808422687,0.210323756271276,"Solyc07g032260.3"
"Solyc11g011000.2",1.3794266336867,0.414036036284801,0.638000859064201,0.110351274953721,0.210382903939219,"Solyc11g011000.2"
"Solyc08g028690.3",297.389966901118,-0.265696203108944,0.226685642092208,0.110620208778889,0.210875662050386,"Solyc08g028690.3"
"Solyc07g045240.3",893.979571219522,-0.132193395385792,0.0891586389163671,0.11063697597016,0.21088766631882,"Solyc07g045240.3"
"Solyc03g113580.2",9.04028325259825,-0.351795348674415,0.386628305997986,0.110689443335381,0.210967710793078,"Solyc03g113580.2"
"Solyc11g013490.2",328.864874145716,-0.186085813505655,0.1330733337286,0.11076838731218,0.211098198244104,"Solyc11g013490.2"
"Solyc02g077290.2",349.031240278596,0.303109957513429,0.28961986608657,0.110784428251852,0.211108794120039,"Solyc02g077290.2"
"Solyc06g053930.3",12.6081731045422,-0.324722342397176,0.330747304356318,0.110798212776589,0.211115088614707,"Solyc06g053930.3"
"Solyc11g007160.2",59.5877548720918,0.251981029170825,0.207106476754681,0.110892506484536,0.211274769732456,"Solyc11g007160.2"
"Solyc05g051500.3",53.1259618415554,-0.227167483758779,0.175476843466727,0.110914838221765,0.211297330129839,"Solyc05g051500.3"
"Solyc01g098645.1",86.3761755138745,-0.337581428651686,0.357064020743629,0.110950287001606,0.211344872402719,"Solyc01g098645.1"
"Solyc03g098160.3",64.1882090926637,0.250921056516465,0.205772129185657,0.111023649223356,0.211439611773827,"Solyc03g098160.3"
"Solyc07g054610.3",3.81756297707939,0.362273587974283,0.41101605485949,0.111031514930581,0.211439611773827,"Solyc07g054610.3"
"Solyc10g005360.3",18.5497648342371,0.362621981487175,0.411770167965638,0.111013732682174,0.211439611773827,"Solyc10g005360.3"
"Solyc05g014490.2",14.6008739580671,0.328118796690147,0.338074844613514,0.111077017382211,0.211486273193355,"Solyc05g014490.2"
"Solyc11g010880.2",1.41972412869779,0.391479336278283,0.486396100392504,0.111076634420102,0.211486273193355,"Solyc11g010880.2"
"Solyc04g049410.2",101.496908107517,-0.185923573300001,0.133099746293586,0.111132291510865,0.211571513762933,"Solyc04g049410.2"
"Solyc04g005050.2",2087.20042592272,0.339005895045823,0.360571337210615,0.111193887430738,0.211653983042299,"Solyc04g005050.2"
"Solyc04g051205.1",8.63588991192819,0.257686668986662,0.215507434692611,0.111207134472081,0.211653983042299,"Solyc04g051205.1"
"Solyc09g066100.3",311.577978044093,0.283002429838188,0.255015905327092,0.111197676782599,0.211653983042299,"Solyc09g066100.3"
"Solyc11g005800.2",19.2438458709511,0.299790242352328,0.284319074823213,0.1112242874604,0.211666628687394,"Solyc11g005800.2"
"Solyc03g063760.3",182.201615698407,0.203345994238905,0.149869481989417,0.111269976820562,0.211733573275366,"Solyc03g063760.3"
"Solyc03g111140.3",8.04212536482849,-0.340467794438186,0.364038212937294,0.111372983786454,0.211909563520382,"Solyc03g111140.3"
"Solyc01g108300.3",388.330278841492,-0.225162142922138,0.173540214712914,0.111449579279506,0.211957818690509,"Solyc01g108300.3"
"Solyc03g026230.1",584.880386895201,-0.299633944116708,0.284343556036054,0.111411192300142,0.211957818690509,"Solyc03g026230.1"
"Solyc04g007260.3",19.1858371213559,0.254250523116399,0.210838071580445,0.111435775236067,0.211957818690509,"Solyc04g007260.3"
"Solyc09g072870.3",1445.64470577739,0.151317191971986,0.103967831122623,0.111423909626009,0.211957818690509,"Solyc09g072870.3"
"Solyc09g091970.3",227.034138662553,-0.16471372027201,0.114798701360139,0.111450961064004,0.211957818690509,"Solyc09g091970.3"
"Solyc12g099560.2",316.468504589899,0.1405892407073,0.0957179950526546,0.111570390579566,0.212164917584367,"Solyc12g099560.2"
"Solyc11g010105.1",12.2791259038741,0.328403923733016,0.339782842647908,0.111622004830591,0.212243030425542,"Solyc11g010105.1"
"Solyc11g007930.2",168.613176336172,0.2455354457271,0.199085044358562,0.111667463976055,0.212309426034142,"Solyc11g007930.2"
"Solyc02g032410.3",2.04345577310206,-0.413743061953799,0.598719921040346,0.111680086738258,0.212313384339971,"Solyc02g032410.3"
"Solyc02g087620.3",167.704863782012,0.24894325393181,0.20375125771223,0.111730263180686,0.212388727914815,"Solyc02g087620.3"
"Solyc06g073410.3",105.938883839218,-0.169138979675369,0.118629241142004,0.111762437275703,0.212429839728905,"Solyc06g073410.3"
"Solyc01g067820.3",68.3811948588567,-0.224824704032922,0.173407389934574,0.111800192700387,0.212460980333597,"Solyc01g067820.3"
"Solyc01g094380.2",31.0539905577676,0.356289803401221,0.399492323643325,0.111810465273366,0.212460980333597,"Solyc01g094380.2"
"Solyc10g055630.2",359.694957827978,-0.28167566808892,0.253644972303857,0.111804610794028,0.212460980333597,"Solyc10g055630.2"
"Solyc02g069970.3",3.80893914661203,0.377624075627355,0.450878842673192,0.111845110446997,0.212486720866197,"Solyc02g069970.3"
"Solyc04g082270.3",143.708353812707,0.280524181287622,0.251773282325504,0.111839003617358,0.212486720866197,"Solyc04g082270.3"
"Solyc10g085180.2",153.976964607514,-0.188083049211093,0.135499519678993,0.111980180733768,0.212723267031929,"Solyc10g085180.2"
"Solyc04g039650.3",12.1308159229458,0.256232277403618,0.214250016392181,0.111994110644858,0.2127296658439,"Solyc04g039650.3"
"Solyc04g081510.3",605.687904911435,0.199843419290407,0.146804034781552,0.1120351775687,0.212787604581684,"Solyc04g081510.3"
"Solyc06g083780.3",1620.92221940687,0.151763068776323,0.104548623275749,0.112100378246194,0.212882005516036,"Solyc06g083780.3"
"Solyc09g007250.3",1658.74919708136,0.131296188878363,0.0889024673447442,0.112106018891302,0.212882005516036,"Solyc09g007250.3"
"Solyc08g075390.3",104.223454720392,0.257700503276371,0.216761336640973,0.112353428264034,0.213331707399526,"Solyc08g075390.3"
"Solyc09g056135.1",39.77920917708,-0.270588116836159,0.236381171851651,0.112388290223188,0.213377786942732,"Solyc09g056135.1"
"Solyc05g041870.1",17.1959238857036,0.391875042667548,0.687222757060152,0.112400438116825,0.213380737469282,"Solyc05g041870.1"
"Solyc07g044750.3",23.316903567764,-0.24051804373262,0.193176692681604,0.112434995990975,0.213406114705072,"Solyc07g044750.3"
"Solyc11g017430.2",167.731680563998,-0.18078968976269,0.129058239527895,0.112426300133667,0.213406114705072,"Solyc11g017430.2"
"Solyc07g063550.3",900.881407354963,0.230566715041431,0.180721023210117,0.112467165423082,0.213426949872972,"Solyc07g063550.3"
"Solyc08g077500.3",337.54524741278,-0.196124740219357,0.143384800465527,0.11246000342663,0.213426949872972,"Solyc08g077500.3"
"Solyc01g086740.3",461.927105541448,-0.15890504824019,0.110439292843653,0.112554399962625,0.213532139403521,"Solyc01g086740.3"
"Solyc02g087150.3",364.87909235808,0.277859159358037,0.248324085156563,0.11254653712045,0.213532139403521,"Solyc02g087150.3"
"Solyc05g011890.1",144.084695487416,-0.376989024476376,0.451546924282575,0.112534682301143,0.213532139403521,"Solyc05g011890.1"
"Solyc06g073400.3",204.153627036209,-0.20676229404153,0.154178259867593,0.112657896146529,0.213688232807552,"Solyc06g073400.3"
"Solyc07g041245.1",8.60275796448865,0.282902900763472,0.256896469052524,0.112650417767852,0.213688232807552,"Solyc07g041245.1"
"Solyc08g078203.1",438.057826702141,0.169015436916752,0.118906123128285,0.112708224903686,0.213763565537669,"Solyc08g078203.1"
"Solyc05g051860.3",12.9731703336815,0.313194822360945,0.312010285867098,0.112738187318343,0.213780132646024,"Solyc05g051860.3"
"Solyc06g071720.1",1096.70198831876,0.137060477902152,0.0933910474701127,0.112733257225234,0.213780132646024,"Solyc06g071720.1"
