"","VEG-05-Flt-SN05-Leaf-Red","VEG-05-Flt-SN010-Leaf-Blue","VEG-05-Flt-SN01-Leaf-Red","VEG-05-Flt-SN012-Leaf-Blue","VEG-05-Flt-SN03-Leaf-Red","VEG-05-Flt-SN04-Leaf-Red","VEG-05-Flt-SN06-Leaf-Red","VEG-05-Flt-SN07-Leaf-Blue","VEG-05-Gnd-SN01-Leaf-Red","VEG-05-Flt-SN08-Leaf-Blue","VEG-05-Gnd-SN02-Leaf-Red","VEG-05-Gnd-SN03-Leaf-Red","VEG-05-Gnd-SN04-Leaf-Red","VEG-05-Gnd-SN06-Leaf-Red","VEG-05-Gnd-SN07-Leaf-Blue","VEG-05-Gnd-SN08-Leaf-Blue","VEG-05-Gnd-SN05-Leaf-Red","VEG-05-Gnd-SN09-Leaf-Blue","VEG-05-Gnd-SN10-Leaf-Blue","VEG-05-Gnd-SN11-Leaf-Blue","VEG-05-Gnd-SN12-Leaf-Blue"
"Solyc02g070460.3",8.430505494085,8.64987064580802,8.61692081391043,8.71089741885878,8.65891408838555,8.36514132262836,8.77956872101142,8.44579730612383,8.40867143909984,8.17359232667979,8.43580466693828,8.24691020827492,8.48144882704964,8.79568909338644,8.84838925405029,8.84646091717978,8.38510027800357,8.25376215890971,8.89031764243254,9.06633163853926,8.82133467655639
"Solyc02g070480.3",5.10580371439796,5.07448474687425,5.25282864507443,4.08057875216356,4.94709982697721,5.63454359219176,3.51403358110168,4.99997845633532,3.51403358110168,5.092696863424,4.92473452034893,5.30978216461672,4.85002385227932,4.21701711226962,4.7876992551173,3.51403358110168,4.80660684278121,5.83439363750668,5.64636897729408,4.27669686224282,4.77554952426807
"Solyc02g070483.1",7.81926151069554,7.73546490982077,7.85105931537377,7.82518840311636,8.1370833532011,8.31182361633735,8.09224795764402,7.48763264953979,7.69638407215453,7.50017675639203,8.3197292527577,8.2539375244786,8.13123300305476,7.83773966016091,8.30492453345758,7.84985463474279,7.89784281073359,8.91300659779046,9.19831137761435,8.09583062471997,7.88502890243424
"Solyc02g070490.3",6.06840023303699,6.00247611112055,5.9139574441575,6.41499480538206,6.6460596780889,6.48009069016274,7.12313309628769,6.23454652891369,6.20964799454455,5.88825017631989,7.07678538346519,6.52992828921702,6.33646361071163,7.5082542671796,7.58085413003934,7.33061237804003,6.56394984954813,7.88902147977349,3.51403358110168,7.89207058431853,7.62716570271876
"Solyc02g070500.1",8.76660415045046,8.5969069247908,8.80215834653231,9.09075736637095,8.97850161541632,8.22485013298499,8.58664971412411,8.76330196693921,8.79630806777733,8.81517300070976,7.71190772621234,7.6264123112747,7.71917835207196,8.16051503660483,7.37129178842199,6.79085009826412,8.1626478786274,8.10755393665939,7.93468213384756,7.87566304196511,7.82241004254097
"Solyc02g070510.3",8.75496496524741,8.90269876474469,8.90589342447686,8.84963206656853,8.52652922572388,8.54197583959055,8.68503854923553,8.77992749477952,9.04405997298564,8.60401547139116,8.61970843369496,8.84539353485417,8.69753977418935,8.68117150281986,8.79466073821658,8.82086442964877,8.77886265823897,8.29955578368259,8.31927200288294,8.78960940298236,8.57504113196699
"Solyc02g070520.3",7.82898485006137,8.1452136846575,7.95672137040695,8.13237430706863,8.03232022555309,7.94494106409177,7.48841310714017,8.0222294196074,7.98721275110929,7.86739727447998,7.69053816360461,8.07953485801869,7.92132972547418,7.7819305955291,7.94535630395233,8.44729004776904,7.6418801148373,7.44613620000209,8.07082692363527,6.65179143740873,7.72895339052251
"Solyc02g070530.3",7.00805800347251,6.72194819675285,6.5725510898586,6.11815104597873,7.61261523781562,7.54525313749041,7.99511025225062,7.585163530318,7.55079588319014,7.04537334613712,7.95340519481839,7.2351091642339,7.4873823523535,8.04299192883518,9.75539522655937,8.82426970968728,7.81142963864188,8.68407131600824,8.95122564990211,9.38505607976944,9.88159984515045
"Solyc02g070540.3",8.00274035983956,7.19388491854594,7.81703417654903,7.17491066259384,7.72788090972117,7.981264727505,7.14386288516912,6.99978088239507,8.37082227213043,7.48762321550263,6.81842889297413,6.37441505722842,7.01032127495876,7.27987363519793,7.94141823155506,6.80543995750975,8.13245221575825,6.68605704469435,8.41041703283706,7.77204810305571,7.42085290821873
"Solyc02g070550.3",10.5834180463144,10.6060008935803,10.2515534298985,10.7908172156398,10.3876958305527,10.6618136029566,10.9537334913603,10.8114937945287,10.2767134783289,10.5486754453688,10.2322141968612,10.3257155196401,10.2873245269207,10.830232524064,10.5840566599846,10.6662105004685,10.2623461510381,10.4825277735129,10.4474370775215,10.5885176793149,10.4337649182897
"Solyc02g070560.3",9.95321905467236,10.1784679059158,9.84479465666042,10.301767828614,10.2386338728564,10.1854590905576,10.2493855891448,10.1488878332021,10.0525109628262,9.98099236483242,10.0631726708486,9.92824296728985,10.2428006358286,10.3001680030518,10.2986042801575,10.5659028724484,9.81338218090533,9.99817230709681,9.8225727702814,10.646931608929,10.3272350675009
"Solyc02g070580.1",7.11273495041935,6.98695808452122,7.83081132635811,7.11749069440665,7.9278328771263,7.87034655413461,7.9542619494632,7.306932439776,10.5850462564906,6.7318168395785,7.11028236419101,8.28101208246471,7.46480321325859,8.61004440017559,8.58875036154461,8.75401312758553,9.46971124874205,7.50916451661362,7.61786859353924,8.23247142549618,8.88169941551716
"Solyc02g070610.3",4.85390437335528,4.68491590226043,4.26690177172198,4.22560021995567,4.55017744804464,4.72114360698238,5.1116418709434,4.37239366493096,4.28197211248997,4.8803193470648,4.99406050997197,4.68990013480217,5.21753486730078,4.23378468934463,6.03565563318408,4.61181368603856,5.15713674065212,5.72695064511225,6.17656305651395,6.48126367375865,5.69046410215671
"Solyc02g070630.3",8.76292257861548,9.03140772267922,8.84999100055888,8.89423787758234,8.83085770521027,8.78675474816065,9.19395191514388,8.58150665949837,8.8314466524663,8.60881363541765,8.86224941615676,9.12603109353245,8.93820182149874,8.86932149876367,9.02976427999532,8.75163201882421,8.71756684645761,8.84004224928874,8.97548081862343,8.72609863635728,8.66037030333422
"Solyc02g070640.3",9.67963765288329,9.95871729641325,9.98509904850938,10.127342451339,10.1709540132043,10.0389021681899,9.99053033499603,9.9500527778647,9.90204528562473,9.85266202179193,9.76475037257091,9.57926843371014,9.84634031537562,9.93402334593298,9.84226355945974,10.2732998583323,9.52855970418099,9.69579610117919,10.1168037844839,9.99131927472668,9.93668691339222
"Solyc02g070670.3",8.75757508676062,9.10815462227142,8.54805420242038,9.22695219412405,8.29605254328833,9.14828321444187,8.73084154918969,9.15123342772315,8.45765465336817,8.932647657098,8.7751075076977,8.68524651307012,8.67375074346307,8.95825571657246,7.78543424128772,7.61050802481435,8.68484439517853,8.09999144592583,8.36486633494019,8.14059619681069,7.7681608811086
"Solyc02g070680.3",8.37641008619629,8.39633306378528,7.81320921534737,8.18650792346902,8.36066581929607,8.18189490239601,8.91725174554326,8.50838029930859,8.19903336158547,8.43841931318144,8.11983576547286,8.17560475866209,8.21185461780336,7.97656661626025,8.4026648719861,8.44636410435487,8.25979568768366,8.15951046073704,7.89381463330048,8.22050800314902,8.2844968986579
"Solyc02g070710.2",5.10148357087802,4.90565762280516,4.79073048106219,4.72294103749689,4.81618114818066,5.31913180746274,3.51403358110168,4.63777224309261,4.58788049067308,5.11776668964257,4.71471741936175,4.70994046163062,4.71041584217716,4.23383391324124,4.18106998648552,4.61185368312624,4.51187307393076,5.01775695858568,5.32595270223255,4.31117560800064,3.51403358110168
"Solyc02g070760.3",6.61620743334431,6.55104270278105,7.08476255683384,6.72618980789964,6.38636252667972,6.53088938521476,6.72218214782415,6.52556664302372,6.34190214577254,6.51489031554457,6.46263704129861,6.48439918217111,6.17136795560677,6.19270831538278,6.61977590885723,7.12602616700214,6.65871047842205,7.24788757318106,5.6724020564259,6.87934654071031,6.33553043466201
"Solyc02g070770.3",8.2622168721928,8.54530425941975,8.4218774650799,8.48206061665065,7.94053162718572,8.40467685690582,8.47697909382158,8.60983558634008,8.25229900193876,8.41806924977346,8.17032012273692,8.33270053430089,8.28215741693486,7.7758174851787,7.59460670625682,7.70977454047032,8.28468258549853,8.01184915847541,7.89099190033843,7.23021211087726,7.6405251157544
"Solyc02g070780.3",7.58864055723826,7.01843435687675,8.16140507180742,7.0778347227706,6.59823288201645,5.85631548240472,5.46884235806493,6.01329897524774,6.95805767618945,7.6401901885944,5.72401321739144,5.74116204793083,6.35593180220778,5.06572081553255,5.72081981150147,5.03376350112913,6.55215421298501,4.8709720594753,4.83516849332553,5.99684454215839,5.41343310291296
"Solyc02g070790.3",7.12026371627371,7.21164602548216,7.99756880888843,7.68728962160476,6.96850891703743,6.3317008081198,5.97353973407054,7.10282417613688,7.20892662222357,7.71329320603776,6.07354711043119,6.04600280668494,6.42147356464492,5.70802295497309,6.54716065144779,5.58130124598315,7.00200859793848,5.7267386599442,3.51403358110168,6.69773052139172,5.24431754186451
"Solyc02g070810.3",10.559637895424,10.7255567268151,11.2354416026555,10.4258255388632,10.9469143805379,10.8423657240472,11.0303393113187,10.9431279357744,11.7140398143703,10.8757984879396,11.5478244454047,11.4932013635836,10.9578020622305,10.9811492966482,7.82517352753933,7.71411025943237,11.4367479215943,8.9229136216506,8.37014924512946,7.37573387732413,7.65138860648642
"Solyc02g070820.1",4.84638981414432,4.89490228926207,4.53468337816172,4.60792695440196,6.0329074296219,5.58860957121593,5.19041499692691,4.70050074877221,5.33900013791498,4.65488778606789,6.01013729165446,5.375862687227,5.79878255454378,6.03255004815816,7.54889883130285,7.17048860372441,5.1731777980007,5.69678065858483,6.66587734874777,7.00042206927656,6.17320385717489
"Solyc02g070845.1",4.52753085335792,4.39732742013067,4.53231477206939,4.01786510018351,4.12008056534324,4.46005498215943,4.88309064200788,4.55830980659813,4.81425178645796,4.64224563833714,4.14062723449655,4.33381921186602,4.38685424474136,4.2343351957894,4.81624710641745,4.61226030813187,4.49558164253822,4.69928093727686,4.83510074695541,3.51403358110168,4.72683740646611
"Solyc02g070855.1",4.16424796564513,3.91337431246622,4.06824809540625,4.02680783057759,3.84130620806787,3.51403358110168,4.14298199931405,4.12458504293248,3.51403358110168,4.0900775461231,4.05584680196665,4.23590341680939,4.06673814326773,4.23171651145448,4.95416803551291,3.51403358110168,4.15294149115284,4.86742509805639,4.83222551073711,3.51403358110168,4.01869520933743
"Solyc02g070860.3",5.82457966007972,5.87141328895123,5.9131040981281,5.82039622559909,5.78623811958003,6.29830211274788,5.86231761037216,6.08129339882435,6.34163296174953,5.89101878727006,5.71980663724047,5.73822560457963,5.54111873939816,5.31579351617264,5.39413902454013,3.51403358110168,5.76557829482024,6.18026318107674,6.17455840214158,5.60339082021493,6.20022780283361
"Solyc02g070870.3",5.7067154465759,6.1540426592169,5.88977617075267,5.73737123230703,5.89154514738842,5.66221478178328,5.20766391374857,5.37511361754341,5.4330543939171,6.146979751418,5.8550321749879,5.83476858213357,5.86066002325103,5.93266732713684,4.81159269672793,4.60988539066054,5.57993995086883,5.26142932395416,4.83190783497708,5.59748889933515,5.63964709174991
"Solyc02g070877.1",6.5158148922649,5.888158264501,6.00334642112315,5.5805932435274,5.65014977621016,6.04646160178056,5.20243136160773,6.05165928063539,5.44290106484163,6.24664909336344,5.63264599438216,5.84875054807825,5.90295051226614,5.92241784764441,4.80576041949573,3.51403358110168,5.69228682541506,4.86216379156215,5.31724046822808,5.7855698695658,5.28435161386667
"Solyc02g070880.1",8.39814192764852,7.79990067789734,7.64714882136058,7.67569155087896,8.05411845938914,8.38392226401517,8.03492526965325,7.90714824054578,6.93351510791928,7.86478631871643,7.89218769247703,7.79177007047203,8.07823417818937,8.35475733343387,8.19736195426945,7.75214980264126,7.77350313779316,7.605632851393,7.4519286236018,8.19606883703051,7.57653763777113
"Solyc02g070910.2",8.57705734434869,8.44987040539454,9.10684477274474,8.10493919247787,10.7250576235144,9.65486981301723,7.52498700502207,8.90187571871854,7.5983212250832,9.00676839931457,7.25792618569278,6.44846936324326,6.64167582431683,6.01190141658957,7.31476148362042,7.80691918324528,7.4586512384958,7.71472013013968,6.83587090297495,7.6074519990983,7.44104395767764
"Solyc02g070920.3",4.45961645083046,4.55325888311784,4.24087652213935,4.22062198735195,4.39317529687909,3.51403358110168,3.51403358110168,4.71204733819209,4.58618595599611,3.51403358110168,4.39406663516316,4.17981466325954,4.61063411120635,5.06664112005606,4.81707918928309,4.61268102815148,4.39139732973344,5.01922728384512,3.51403358110168,3.51403358110168,3.51403358110168
"Solyc02g070935.1",9.03586944840782,11.1440506418305,12.2859332861751,10.1652833190941,9.67423631116812,6.98283836615162,6.45181251711404,9.04810665622967,12.5250655946524,10.1100538349876,9.63640539005722,9.61500297119343,9.38224450818374,6.30226577207223,5.64101236609625,3.51403358110168,11.763329395309,5.01473016283637,5.32296158524126,5.70592674070137,5.45564756539018
"Solyc02g071020.3",11.8926691015156,13.3055884159764,13.5476811622574,12.7190478908116,11.8898687019719,10.037775380016,11.5976556829349,11.9177102476745,14.2600340279264,12.5903084169621,13.2836207882087,12.831957608005,13.0427246805998,11.5159619767134,9.25874437538955,8.35450604569404,13.8303759539627,8.94026014875494,9.95905154455603,9.57458685323425,9.6328908289566
"Solyc02g071040.3",7.81373380749034,7.43665178889062,7.59388155823057,7.32892947771454,7.62228770305552,7.63508492211512,7.89146231681574,7.60890509107785,8.02395560203077,7.84423413672841,7.89773965528082,7.97532390198511,7.70246738794992,7.68336070628297,7.87073686856824,6.97792041941154,7.78540068927757,7.3039709510493,7.95616824114819,7.17093382181139,7.76791096134845
"Solyc02g071060.3",4.67731885075702,4.68492463566994,4.89228556092657,5.01224331470075,4.44993223512785,5.0169814716234,4.14418928704504,4.5579653069673,5.4266592470805,4.57303821913417,4.18948792557181,4.19903882859658,4.44538406413496,3.51403358110168,6.09093010950341,3.51403358110168,4.54330568114584,4.48995912046657,3.51403358110168,3.51403358110168,4.02072549005642
"Solyc02g071080.2",4.42521968314322,5.4797298933798,4.21677668590089,4.86450952631711,3.97485026789115,3.51403358110168,3.51403358110168,4.46979548796209,3.51403358110168,4.70850460401777,3.77101864940988,3.94378849113886,3.985919687979,3.51403358110168,4.18026494345941,3.51403358110168,3.69978959424749,4.20992219550497,3.51403358110168,3.51403358110168,3.51403358110168
"Solyc02g071090.3",4.67805615191374,5.95923866466703,4.60140693172768,5.75761417809839,3.97473836922068,5.38279290153286,4.7457239499759,4.63721445582042,4.58921999089329,5.16086737287459,4.60938076733972,5.1568168437962,4.1985137040096,6.25118712207991,3.51403358110168,3.51403358110168,4.81036230825535,5.016590500688,3.51403358110168,4.86006981935334,4.01997045554582
"Solyc02g071100.3",4.56058505936957,5.44891135599201,4.66423416005528,5.49306482593622,4.12163866414434,5.09895058635047,4.39774085373609,4.25968752957856,4.28295065825655,4.5737478922395,4.56708180644095,4.85784115518473,4.53886088461783,5.31640181310796,4.81407266301003,3.51403358110168,4.39187794954228,5.01651949923294,4.83361355943413,4.6255272395766,4.62349836566998
"Solyc02g071110.3",5.75961862183175,6.02159809671707,5.70025576273846,6.38178600539424,6.10399083200764,5.97992366862969,5.86334775187371,5.85945415157619,5.00248112484923,5.93579468507908,5.98967236180299,5.71279872824835,5.98815701576545,6.25194889815621,5.4840174703758,6.11922083384879,5.72248397718154,6.52268747059938,5.67345277437745,5.21619198410275,5.18204069479228
"Solyc02g071120.3",8.12252978145411,8.45297381848941,8.26134057381688,8.3155677367688,8.77033536064539,8.54046481672568,8.30034233592069,8.19178497452166,8.27555895991153,8.47849016621993,7.84381164948924,7.86572979685023,8.04927981474438,7.53247544894462,7.80802027967601,7.66469864619736,8.1411334015518,8.22827070707537,7.28150870127501,7.85011441094773,7.80566599881337
"Solyc02g071130.3",6.05620264340491,6.05920921580346,6.48396461868699,6.3847994470462,6.22697675703018,5.80587008396601,6.25263039743815,5.6851041788708,8.99496113072414,5.57954617074688,6.17884131954632,6.90757132987037,5.84869099993911,6.97271654937684,7.71387771935602,7.04971444015666,6.95992857993526,7.77774887877609,8.1174839744365,7.73455229339643,8.23681783068196
"Solyc02g071140.3",6.41288320587711,6.11972926077555,6.36398045391832,5.70754416390671,6.0104121797777,6.5860731744786,6.45605129550457,6.29371246106387,6.6108465085863,6.16197872808556,6.22215182739877,6.46418856318643,6.10880781062549,5.78983858494615,5.78887541654084,6.38803195052651,6.34920059155946,6.79792136601792,7.27943557100882,5.49129066821518,5.77153424050958
"Solyc02g071145.1",10.1861678207811,9.88086103998711,9.96709971888132,10.189289012895,10.407291273941,10.2826676987543,11.0279590389405,10.2531564106378,10.2978153074425,9.77019545227205,10.7225247992272,10.3904723528653,10.5668191758554,10.9927112600206,11.7042987620396,11.4051663068776,10.569803778749,10.8834892358882,11.2240322358294,11.3964535143175,11.5202318754306
"Solyc02g071160.3",6.38107386507273,6.6822577157774,6.50483019366073,6.82408092369092,6.90406465405086,6.41910763950053,5.91777691815667,6.60571366622899,6.00162150414652,6.78315721045717,6.05419889495661,6.15112018159518,6.29840924166094,6.59547934973971,6.24079525588614,5.0317216432698,6.45542327300183,5.46827048913185,6.17418895836848,4.85839677241067,5.84314985362156
"Solyc02g071170.3",7.79165505041839,8.10021606542523,7.90263538960162,8.43556591774503,7.85559820021381,7.49918992164409,8.03859875315663,7.89082648977535,7.48182939431565,7.48311510026912,7.44023228685483,7.66069249872244,7.75588932871735,7.865178084929,7.64639499078467,8.08499985355906,7.53245751152927,7.5270845073198,7.27559893578475,7.56033134184778,7.23517098404965
"Solyc02g071180.3",9.74048517918451,9.5145076430819,9.60887166662341,9.44107629552435,9.64340087486648,9.76150869744415,9.32471088692709,9.67377294400364,9.5825867665451,9.71617555656672,9.28015524185925,9.46193238143041,9.17649714874798,8.85999688843012,8.84022130557692,9.08654930284297,9.37182937372302,8.35294391853321,9.0937211855207,8.80108912742623,8.62594193276622
"Solyc02g071190.3",5.41450106916086,4.90314763799108,5.46938266403825,4.53257160909447,4.72960189846664,4.71738907803503,3.51403358110168,5.44979197392516,5.30940171886448,5.35504664016015,5.21009231964823,5.59563166772955,4.71206204644521,3.51403358110168,4.81007238771214,3.51403358110168,4.82287213886864,5.14290077929777,3.51403358110168,4.61872419593774,4.22251594133378
"Solyc02g071200.3",6.53411673503373,6.86167411290435,6.83019866950522,6.31131220972833,6.46804241509685,6.73490541427291,6.81529276179308,7.25055317944507,6.70364186072535,6.87333749552196,7.39331247349431,7.35470348777941,6.79366028061913,5.32008204289529,7.33571348543928,7.66444755721397,7.03323410858454,7.4907310679063,5.67559143387586,6.70328183940411,6.31773406442899
"Solyc02g071210.3",7.67704260488315,7.75335571818795,7.58029546073965,7.77496621164013,7.04757932622977,7.81984141347782,7.93089029939336,7.68383081533726,7.44479887219729,7.41695458164732,7.85085002022087,7.46652890582467,7.72289556979506,8.04300024864494,7.35738694413098,7.05552210763032,7.94195967934627,7.67500004975143,7.7639992600148,7.52068095711778,6.92704080068544
"Solyc02g071220.3",8.93361689428848,9.63711926384937,8.70565540153466,9.23887105019767,7.98169108773407,8.61236644952007,9.77110637597905,9.56985261107891,9.097535572052,8.77462680836573,9.88005606299158,10.7005403875541,10.226966467437,9.67240300138422,8.96194846028564,9.64178169557153,9.9932189096388,9.24776580589039,9.62704052899401,10.2761468803603,10.1172735170834
"Solyc02g071240.3",6.4310693406021,6.5538243475648,6.73135283014689,6.68257187927014,7.1540599938401,6.48101454134344,5.80775572378128,6.29510355324347,7.17158690381158,6.91785458098092,6.34581383697476,6.47057884990164,6.34722414676941,6.76801737955445,6.34078455150623,6.71447557663446,6.64344426701143,6.6101724020899,5.95050144715344,6.15692204496721,6.94564581834134
"Solyc02g071250.3",9.54808954754186,9.83327376186201,9.62162877989495,9.92824808156933,9.81083212479091,9.62697457098438,9.52177728646953,9.55781036370957,9.67061198165868,9.92288935675984,9.3878897226355,9.58801815896742,9.36852974576714,9.74108012219979,9.64056969013556,9.48778080862143,9.31283049229964,9.28577851435188,9.87279385842341,9.14484681023632,9.59281712015537
"Solyc02g071260.3",7.41593980654725,7.49475685503525,7.46586137257454,7.10913425431658,7.11802825119274,7.1550050724462,7.213554065083,7.14788329767175,7.90894422275316,7.73601508808281,7.56850245309876,7.56088523364391,7.53226111428778,7.14237284693435,7.54401762711967,6.38970197755681,7.60133331530971,7.35332005088113,6.96063326652808,7.09730414362571,7.19268757444395
"Solyc02g071270.2",7.76505057079879,7.31322370305284,7.5842321358692,7.06549934834182,7.06238088982134,7.80957284494553,6.78649152332652,7.37429139454208,7.5999474049915,7.63954300804754,7.71130951012863,7.84849808402552,7.50806569589926,7.28437151288,7.19512748022699,6.38957243717607,7.60421539121827,7.69479207809098,7.62090414275445,6.97753381673764,7.41504924566728
"Solyc02g071280.3",8.39311035027741,8.40026264462661,8.05905076516635,8.47253373335606,7.90599239607947,8.52585860410476,8.25782264540605,8.65381204810087,7.72022556627152,8.27209022480382,8.86444075021869,9.10882607706303,8.31382948630866,7.66108237229677,7.68903998042078,7.75953957650058,8.11413608750504,8.01546789396804,7.07466394942757,7.40122032409351,7.50657222579937
"Solyc02g071285.1",7.79994379495163,7.97042442318986,8.1570739505852,8.30953838241905,8.79613499938796,8.38292657950899,7.53720317198913,7.59828115602501,7.79221204038679,7.74010844532584,7.37659428391291,6.94120635727784,7.0298414397452,7.1945255927189,8.1308642287632,7.61065375729002,7.55098122661072,7.44180438860596,7.61687547804568,7.48204431286866,7.84192685611744
"Solyc02g071300.1",4.38680519826658,3.51403358110168,4.26671211181901,4.30664366156269,4.12049331921108,4.06647819257069,3.51403358110168,3.9479873959232,4.58764631779287,4.32193846028788,4.18964492316154,4.14027500344127,4.30731230438118,4.2339751378349,3.51403358110168,3.51403358110168,4.2714798077927,4.21069148243338,3.51403358110168,4.62827624560024,3.51403358110168
"Solyc02g071310.3",5.82178700336226,5.45027655812641,6.23533178086243,6.02565098571463,5.27675354223616,5.10097662451098,5.00369082696282,5.0680754821859,6.74997421476821,5.27702507761173,5.0947905210987,4.86572302772743,5.24320161257233,6.13812471713624,5.97967276358202,6.9774239350841,6.3350456543564,4.87096727615116,6.37305069145586,6.84547074631143,5.60614624048737
"Solyc02g071320.3",8.43133480150443,7.92057067897915,8.19489096562656,7.49798837007953,8.05972101078782,8.62842628115119,8.47126069148721,7.94424235717993,7.93110187515388,7.98294295562683,8.77105843568429,8.7922493951053,8.86846787442063,9.06100781568141,9.18613835171725,8.68448774796997,8.645995112307,9.70123437559866,8.72409505096323,9.01462765305069,9.10384485030455
"Solyc02g071330.3",7.76216343189689,7.66045877781434,7.62719412740349,7.52405754358157,7.74655489906525,7.9426023280345,8.2564457624807,7.63784334211288,7.50199184877682,7.6284218110107,7.82390361978656,7.70031649752393,7.69397276909301,8.13263121569205,7.8043808312492,8.35647434575442,7.84222717341373,7.46617564145923,6.95828337003552,7.77368307290189,7.80025033128771
"Solyc02g071350.3",5.34949822145254,4.47904450011062,5.90197417990455,4.96543791383963,5.53212464621146,6.0609780176951,6.53054036571551,5.06854196436016,8.7438174189072,5.1990659066951,5.55824545204587,7.02973253466561,5.02374422273908,6.41596151305164,4.95975877501375,5.33917313695762,6.23440967270983,5.26712184120918,5.67609296697619,5.91301603360288,6.26525815879812
"Solyc02g071360.3",8.67947983238268,8.72126318361631,8.75605997148494,8.98787684207889,8.93224950355735,8.57276170887742,8.8298738624964,8.91048727196817,7.84864192318608,8.74289851239523,8.77684025006407,8.7499058452491,8.72297942719982,8.29193693097124,8.36135603144099,8.26368448280964,8.42857545662055,9.39959483400904,8.65327050928351,8.66851160079424,8.87979295913917
"Solyc02g071365.1",5.55671831101996,5.38651987684214,6.01868226371864,6.09706816578341,5.41037029708549,5.81250254054165,6.78689608670289,5.16571271750428,9.641602198923,5.1164643718369,5.54021425565512,6.87584111543822,5.97946663724844,7.28502891155178,5.92074845518526,6.26233803784036,6.96409268364097,5.37402805946216,3.51403358110168,6.23004129610274,6.7275298030469
"Solyc02g071450.3",6.73327648818009,6.72008831878744,6.377509975616,6.59546693708684,6.42541530845013,6.86434248440578,6.66057887350699,6.62201635223914,6.51067297075447,6.71975306137278,6.53454221761808,6.46723453927615,6.48910083386674,6.50676500141197,5.71749806109161,6.50351005744503,6.26502188925799,5.93977861249701,5.32481321118687,7.12390941441791,6.55231788991561
"Solyc02g071475.1",10.1383316537624,9.66596985950467,8.22790456125959,9.88255589116713,8.67182815301551,9.31920723203934,10.0069589230293,10.3011301794982,7.53063330749094,9.93294949373084,8.6535391446169,8.85382604907487,8.90460480918169,7.57132557938509,6.79430235453646,8.55480904805641,8.63179951904089,6.86559504382175,8.01106286609021,7.79319094485404,7.99533225277211
"Solyc02g071490.3",5.11926333023673,4.8015505972622,4.70670407722451,5.23618136435109,4.77857590118705,4.92783237271718,4.14448016768478,4.90457636170039,5.29961558878434,4.82537501903471,4.65161716901368,4.64826973582049,4.29017728583847,5.19924949896282,3.51403358110168,3.51403358110168,4.78625927991559,4.49045384967127,4.83506538836682,4.31212413607113,4.62623713164189
"Solyc02g071510.3",8.89929958283641,8.85027435130231,8.80641665756302,8.63661902280563,8.71614877807319,8.55809736312361,8.54111108764979,8.9155926202528,8.71416110100513,8.82855373971204,8.61517303132695,8.68203350246332,8.59571162412238,8.38042698708064,8.64581004316122,8.41704564487151,8.44017898970792,8.42193625859245,9.00879236332624,7.5731326328618,8.79532540571567
"Solyc02g071520.3",6.17050964996374,6.45206861090499,6.38407343363139,6.20661415606348,5.83121373728283,5.9800691109032,6.16840795582523,6.60695394665655,6.66118743441393,5.86649722814705,5.81703108543855,5.81014010398144,6.31767695002059,6.83904721218609,6.58457739618403,7.05346780422687,6.15900562776562,6.83199471914625,7.89204083214451,6.74517620953347,7.19997302580292
"Solyc02g071530.2",4.82961393095548,4.62161599775648,4.90293249375883,4.44364671180027,4.3031214854739,4.06680899466715,4.58989690257036,4.12570341826955,4.81375278028599,5.11682507065906,4.14083635531622,3.94351579942754,4.35589759261427,4.23458844920123,4.18171859672555,3.51403358110168,4.35353754922791,3.51403358110168,3.51403358110168,4.31270326904574,3.51403358110168
"Solyc02g071560.3",8.21728985738885,7.83408632382786,7.32084271715984,7.6377097265303,6.88060971913222,7.0087383868579,8.20526724748408,8.77943525541162,7.4717969283182,8.0836132535948,7.58421414358506,8.36658149645757,7.62691159279904,7.41305737701656,6.76569167244972,7.50724511597753,6.7425803473012,7.40006910433607,6.83466405556309,6.89088304207926,7.97831814599873
"Solyc02g071570.3",6.29589139835749,6.17317683896023,6.47798998382234,6.00632640046841,6.19418908587798,6.12902061622478,5.8613984636057,6.71049871539795,5.43096904272678,6.25675725688135,6.46135523882641,6.87098552428816,6.35250121964643,6.45664891061434,6.54279258487124,5.5792635650404,6.14389893397808,7.08255712210765,5.32362384454701,6.68890868438155,5.64237196249077
"Solyc02g071580.3",7.55460209964859,7.48077482796824,7.17171007707359,7.43905534099271,7.2143533373076,7.20648351876138,7.86493365572884,7.66252247531016,7.78359999526689,7.59837061202127,7.96798281346615,7.74100557051774,7.49791537370047,7.74467331124707,8.1251669982997,8.47661168998435,7.84596036948889,8.22894916043029,7.46183609583412,7.46639853185635,8.34086536711072
"Solyc02g071590.2",4.52884220345091,4.47791686946917,4.49865657711205,3.87494652972174,4.47792967682204,4.5986442148236,4.88124303081471,4.46972438498032,4.58962865232854,4.88140835850011,4.70070181191704,4.53647066341039,4.59988979740254,4.73507917266224,5.39429183370211,3.51403358110168,4.33427051201642,4.48895677738049,3.51403358110168,4.85926733647442,5.45907236697967
"Solyc02g071600.3",6.78357251683539,6.87971236903078,6.55123145006659,7.09934217492834,6.82668728237813,6.12800345061012,6.86517864433739,7.00888048292487,6.61845795964573,6.48677314978738,6.4231725350811,6.41404701121498,6.32490364791779,6.83355048548713,7.0565394342604,7.84430033857157,6.60334054922977,6.60282555519743,7.53653291052864,6.2126453043288,6.52419928582412
